Date,District ID,District Code,Number of Pixels,NDVI Value,Long Term Average NDVI,NDVI Anomaly in Percentage (%),District
11/21/2014,25842,LK44,85,0.7815,0.7723,101.1219,Vavuniya
12/1/2014,25842,LK44,85,0.7837,0.7767,100.8382,Vavuniya
12/11/2014,25842,LK44,85,0.7843,0.7792,100.6105,Vavuniya
12/21/2014,25842,LK44,85,0.7832,0.7796,100.4333,Vavuniya
1/1/2015,25842,LK44,85,0.7791,0.7772,100.2296,Vavuniya
1/11/2015,25842,LK44,85,0.7721,0.7725,99.9441,Vavuniya
1/21/2015,25842,LK44,85,0.7637,0.7662,99.6882,Vavuniya
2/1/2015,25842,LK44,85,0.7547,0.7585,99.535,Vavuniya
2/11/2015,25842,LK44,85,0.7467,0.7504,99.5382,Vavuniya
2/21/2015,25842,LK44,85,0.7404,0.7428,99.7029,Vavuniya
3/1/2015,25842,LK44,85,0.7354,0.7354,99.996,Vavuniya
3/11/2015,25842,LK44,85,0.7312,0.7281,100.3934,Vavuniya
3/21/2015,25842,LK44,85,0.7294,0.7219,100.9733,Vavuniya
4/1/2015,25842,LK44,85,0.7303,0.7173,101.6888,Vavuniya
4/11/2015,25842,LK44,85,0.7329,0.7145,102.4081,Vavuniya
4/21/2015,25842,LK44,85,0.7359,0.7127,103.0305,Vavuniya
5/1/2015,25842,LK44,85,0.7381,0.7113,103.5209,Vavuniya
5/11/2015,25842,LK44,85,0.7399,0.7095,104.0032,Vavuniya
5/21/2015,25842,LK44,85,0.7412,0.7068,104.5497,Vavuniya
6/1/2015,25842,LK44,85,0.7412,0.7032,105.0481,Vavuniya
6/11/2015,25842,LK44,85,0.7387,0.6992,105.2797,Vavuniya
6/21/2015,25842,LK44,85,0.733,0.695,105.0952,Vavuniya
7/1/2015,25842,LK44,85,0.7258,0.6907,104.7331,Vavuniya
7/11/2015,25842,LK44,85,0.7191,0.6883,104.1848,Vavuniya
7/21/2015,25842,LK44,85,0.7142,0.6871,103.6718,Vavuniya
8/1/2015,25842,LK44,85,0.7115,0.6873,103.2826,Vavuniya
8/11/2015,25842,LK44,85,0.7112,0.689,103.0151,Vavuniya
8/21/2015,25842,LK44,85,0.7137,0.6921,102.8998,Vavuniya
9/1/2015,25842,LK44,85,0.7191,0.6969,102.9691,Vavuniya
9/11/2015,25842,LK44,85,0.7267,0.7032,103.1191,Vavuniya
9/21/2015,25842,LK44,85,0.7361,0.7116,103.2119,Vavuniya
10/1/2015,25842,LK44,85,0.7462,0.722,103.1305,Vavuniya
10/11/2015,25842,LK44,85,0.7557,0.7336,102.8208,Vavuniya
10/21/2015,25842,LK44,85,0.7649,0.7459,102.3873,Vavuniya
11/1/2015,25842,LK44,85,0.7733,0.757,102.0215,Vavuniya
11/11/2015,25842,LK44,85,0.7807,0.7657,101.8415,Vavuniya
11/21/2015,25842,LK44,85,0.7871,0.7723,101.7993,Vavuniya
12/1/2015,25842,LK44,85,0.7917,0.7767,101.8098,Vavuniya
12/11/2015,25842,LK44,85,0.7937,0.7792,101.7453,Vavuniya
12/21/2015,25842,LK44,85,0.7923,0.7796,101.523,Vavuniya
1/1/2016,25842,LK44,85,0.7869,0.7772,101.17,Vavuniya
1/11/2016,25842,LK44,85,0.7792,0.7725,100.8112,Vavuniya
1/21/2016,25842,LK44,85,0.7701,0.7662,100.4732,Vavuniya
2/1/2016,25842,LK44,85,0.759,0.7585,100.0633,Vavuniya
2/11/2016,25842,LK44,85,0.747,0.7504,99.5805,Vavuniya
2/21/2016,25842,LK44,85,0.7351,0.7428,99.0298,Vavuniya
3/1/2016,25842,LK44,85,0.723,0.7354,98.425,Vavuniya
3/11/2016,25842,LK44,85,0.7109,0.7281,97.7812,Vavuniya
3/21/2016,25842,LK44,85,0.6999,0.7219,97.1502,Vavuniya
4/1/2016,25842,LK44,85,0.6924,0.7173,96.7495,Vavuniya
4/11/2016,25842,LK44,85,0.6892,0.7145,96.6939,Vavuniya
4/21/2016,25842,LK44,85,0.6902,0.7127,97.0451,Vavuniya
5/1/2016,25842,LK44,85,0.695,0.7113,97.8648,Vavuniya
5/11/2016,25842,LK44,85,0.7026,0.7095,99.0981,Vavuniya
5/21/2016,25842,LK44,85,0.712,0.7068,100.6928,Vavuniya
6/1/2016,25842,LK44,85,0.7212,0.7032,102.3891,Vavuniya
6/11/2016,25842,LK44,85,0.7281,0.6992,103.8611,Vavuniya
6/21/2016,25842,LK44,85,0.7328,0.695,105.0663,Vavuniya
7/1/2016,25842,LK44,85,0.7355,0.6907,106.0388,Vavuniya
7/11/2016,25842,LK44,85,0.7364,0.6883,106.5254,Vavuniya
7/21/2016,25842,LK44,85,0.7355,0.6871,106.5708,Vavuniya
8/1/2016,25842,LK44,85,0.7321,0.6873,106.071,Vavuniya
8/11/2016,25842,LK44,85,0.727,0.689,105.1497,Vavuniya
8/21/2016,25842,LK44,85,0.7203,0.6921,103.797,Vavuniya
9/1/2016,25842,LK44,85,0.7123,0.6969,102.0655,Vavuniya
9/11/2016,25842,LK44,85,0.7052,0.7032,100.2589,Vavuniya
9/21/2016,25842,LK44,85,0.7005,0.7116,98.5439,Vavuniya
10/1/2016,25842,LK44,85,0.7004,0.722,97.2012,Vavuniya
10/11/2016,25842,LK44,85,0.7057,0.7336,96.4408,Vavuniya
10/21/2016,25842,LK44,85,0.7168,0.7459,96.3422,Vavuniya
11/1/2016,25842,LK44,85,0.7305,0.757,96.7229,Vavuniya
11/11/2016,25842,LK44,85,0.7436,0.7657,97.2924,Vavuniya
11/21/2016,25842,LK44,85,0.7552,0.7723,97.9181,Vavuniya
12/1/2016,25842,LK44,85,0.7646,0.7767,98.5291,Vavuniya
12/11/2016,25842,LK44,85,0.772,0.7792,99.1327,Vavuniya
12/21/2016,25842,LK44,85,0.7774,0.7796,99.7344,Vavuniya
1/1/2017,25842,LK44,85,0.78,0.7772,100.3366,Vavuniya
1/11/2017,25842,LK44,85,0.7792,0.7725,100.8178,Vavuniya
1/21/2017,25842,LK44,85,0.7753,0.7662,101.1079,Vavuniya
2/1/2017,25842,LK44,85,0.7687,0.7585,101.2565,Vavuniya
2/11/2017,25842,LK44,85,0.7604,0.7504,101.2469,Vavuniya
2/21/2017,25842,LK44,85,0.752,0.7428,101.1571,Vavuniya
3/1/2017,25842,LK44,85,0.7429,0.7354,100.9549,Vavuniya
3/11/2017,25842,LK44,85,0.732,0.7281,100.4959,Vavuniya
3/21/2017,25842,LK44,85,0.72,0.7219,99.7521,Vavuniya
4/1/2017,25842,LK44,85,0.7082,0.7173,98.8151,Vavuniya
4/11/2017,25842,LK44,85,0.6983,0.7145,97.8782,Vavuniya
4/21/2017,25842,LK44,85,0.6907,0.7127,97.1061,Vavuniya
5/1/2017,25842,LK44,85,0.6852,0.7113,96.5767,Vavuniya
5/11/2017,25842,LK44,85,0.6808,0.7095,96.2322,Vavuniya
5/21/2017,25842,LK44,85,0.6759,0.7068,95.9186,Vavuniya
6/1/2017,25842,LK44,85,0.67,0.7032,95.5968,Vavuniya
6/11/2017,25842,LK44,85,0.6641,0.6992,95.3224,Vavuniya
6/21/2017,25842,LK44,85,0.6587,0.695,95.1269,Vavuniya
7/1/2017,25842,LK44,85,0.6559,0.6907,95.2954,Vavuniya
7/11/2017,25842,LK44,85,0.6569,0.6883,95.7477,Vavuniya
7/21/2017,25842,LK44,85,0.663,0.6871,96.7333,Vavuniya
8/1/2017,25842,LK44,85,0.6745,0.6873,98.2599,Vavuniya
8/11/2017,25842,LK44,85,0.6879,0.689,99.864,Vavuniya
8/21/2017,25842,LK44,85,0.7019,0.6921,101.3103,Vavuniya
9/1/2017,25842,LK44,85,0.7147,0.6969,102.3863,Vavuniya
9/11/2017,25842,LK44,85,0.725,0.7032,102.8978,Vavuniya
9/21/2017,25842,LK44,85,0.7336,0.7116,102.8868,Vavuniya
10/1/2017,25842,LK44,85,0.7411,0.722,102.4701,Vavuniya
10/11/2017,25842,LK44,85,0.7483,0.7336,101.8743,Vavuniya
10/21/2017,25842,LK44,85,0.7561,0.7459,101.2901,Vavuniya
11/1/2017,25842,LK44,85,0.7637,0.757,100.8371,Vavuniya
11/11/2017,25842,LK44,85,0.7697,0.7657,100.4905,Vavuniya
11/21/2017,25842,LK44,85,0.7743,0.7723,100.2464,Vavuniya
12/1/2017,25842,LK44,85,0.7774,0.7767,100.08,Vavuniya
12/11/2017,25842,LK44,85,0.7784,0.7792,99.9045,Vavuniya
12/21/2017,25842,LK44,85,0.7767,0.7796,99.6448,Vavuniya
1/1/2018,25842,LK44,85,0.7702,0.7772,99.1494,Vavuniya
1/11/2018,25842,LK44,85,0.76,0.7725,98.479,Vavuniya
1/21/2018,25842,LK44,85,0.7479,0.7662,97.7542,Vavuniya
2/1/2018,25842,LK44,85,0.7341,0.7585,96.9821,Vavuniya
2/11/2018,25842,LK44,85,0.721,0.7504,96.3296,Vavuniya
2/21/2018,25842,LK44,85,0.7102,0.7428,95.8966,Vavuniya
3/1/2018,25842,LK44,85,0.7012,0.7354,95.6474,Vavuniya
3/11/2018,25842,LK44,85,0.6935,0.7281,95.5455,Vavuniya
3/21/2018,25842,LK44,85,0.6883,0.7219,95.6531,Vavuniya
4/1/2018,25842,LK44,85,0.6871,0.7173,96.0686,Vavuniya
4/11/2018,25842,LK44,85,0.6901,0.7145,96.8078,Vavuniya
4/21/2018,25842,LK44,85,0.6964,0.7127,97.8577,Vavuniya
5/1/2018,25842,LK44,85,0.705,0.7113,99.1675,Vavuniya
5/11/2018,25842,LK44,85,0.7135,0.7095,100.5294,Vavuniya
5/21/2018,25842,LK44,85,0.7187,0.7068,101.5795,Vavuniya
6/1/2018,25842,LK44,85,0.7184,0.7032,102.0119,Vavuniya
6/11/2018,25842,LK44,85,0.7134,0.6992,101.8928,Vavuniya
6/21/2018,25842,LK44,85,0.7052,0.695,101.3621,Vavuniya
7/1/2018,25842,LK44,85,0.6953,0.6907,100.6172,Vavuniya
7/11/2018,25842,LK44,85,0.6847,0.6883,99.5251,Vavuniya
7/21/2018,25842,LK44,85,0.6741,0.6871,98.2354,Vavuniya
8/1/2018,25842,LK44,85,0.6657,0.6873,97.0649,Vavuniya
8/11/2018,25842,LK44,85,0.661,0.689,96.2231,Vavuniya
8/21/2018,25842,LK44,85,0.661,0.6921,95.8094,Vavuniya
9/1/2018,25842,LK44,85,0.6666,0.6969,95.9519,Vavuniya
9/11/2018,25842,LK44,85,0.6772,0.7032,96.5447,Vavuniya
9/21/2018,25842,LK44,85,0.6919,0.7116,97.4175,Vavuniya
10/1/2018,25842,LK44,85,0.7086,0.722,98.271,Vavuniya
10/11/2018,25842,LK44,85,0.7243,0.7336,98.8031,Vavuniya
10/21/2018,25842,LK44,85,0.7375,0.7459,98.9498,Vavuniya
11/1/2018,25842,LK44,85,0.7474,0.757,98.8183,Vavuniya
11/11/2018,25842,LK44,85,0.7548,0.7657,98.6608,Vavuniya
11/21/2018,25842,LK44,85,0.7605,0.7723,98.5685,Vavuniya
12/1/2018,25842,LK44,85,0.7646,0.7767,98.5288,Vavuniya
12/11/2018,25842,LK44,85,0.767,0.7792,98.5322,Vavuniya
12/21/2018,25842,LK44,85,0.7678,0.7796,98.5689,Vavuniya
1/1/2019,25842,LK44,85,0.7652,0.7772,98.5448,Vavuniya
1/11/2019,25842,LK44,85,0.7593,0.7725,98.3889,Vavuniya
1/21/2019,25842,LK44,85,0.7514,0.7662,98.1857,Vavuniya
2/1/2019,25842,LK44,85,0.7417,0.7585,97.9196,Vavuniya
2/11/2019,25842,LK44,85,0.7306,0.7504,97.5328,Vavuniya
2/21/2019,25842,LK44,85,0.7193,0.7428,97.0393,Vavuniya
3/1/2019,25842,LK44,85,0.7069,0.7354,96.371,Vavuniya
3/11/2019,25842,LK44,85,0.6931,0.7281,95.4971,Vavuniya
3/21/2019,25842,LK44,85,0.6802,0.7219,94.5961,Vavuniya
4/1/2019,25842,LK44,85,0.67,0.7173,93.8375,Vavuniya
4/11/2019,25842,LK44,85,0.6634,0.7145,93.3139,Vavuniya
4/21/2019,25842,LK44,85,0.6594,0.7127,93.0055,Vavuniya
5/1/2019,25842,LK44,85,0.6577,0.7113,92.9561,Vavuniya
5/11/2019,25842,LK44,85,0.658,0.7095,93.2295,Vavuniya
5/21/2019,25842,LK44,85,0.6601,0.7068,93.8353,Vavuniya
6/1/2019,25842,LK44,85,0.6625,0.7032,94.6019,Vavuniya
6/11/2019,25842,LK44,85,0.6636,0.6992,95.256,Vavuniya
6/21/2019,25842,LK44,85,0.6635,0.695,95.7716,Vavuniya
7/1/2019,25842,LK44,85,0.6631,0.6907,96.2697,Vavuniya
7/11/2019,25842,LK44,85,0.6626,0.6883,96.5298,Vavuniya
7/21/2019,25842,LK44,85,0.6612,0.6871,96.493,Vavuniya
8/1/2019,25842,LK44,85,0.6601,0.6873,96.3134,Vavuniya
8/11/2019,25842,LK44,85,0.6611,0.689,96.2314,Vavuniya
8/21/2019,25842,LK44,85,0.6652,0.6921,96.3736,Vavuniya
9/1/2019,25842,LK44,85,0.6737,0.6969,96.9015,Vavuniya
9/11/2019,25842,LK44,85,0.6873,0.7032,97.889,Vavuniya
9/21/2019,25842,LK44,85,0.705,0.7116,99.1357,Vavuniya
10/1/2019,25842,LK44,85,0.7238,0.722,100.2355,Vavuniya
10/11/2019,25842,LK44,85,0.7416,0.7336,101.0129,Vavuniya
10/21/2019,25842,LK44,85,0.7571,0.7459,101.4149,Vavuniya
11/1/2019,25842,LK44,85,0.7686,0.757,101.4368,Vavuniya
11/11/2019,25842,LK44,85,0.7758,0.7657,101.2455,Vavuniya
11/21/2019,25842,LK44,85,0.7807,0.7723,101.027,Vavuniya
12/1/2019,25842,LK44,85,0.7839,0.7767,100.8648,Vavuniya
12/11/2019,25842,LK44,85,0.7855,0.7792,100.7599,Vavuniya
12/21/2019,25842,LK44,85,0.7847,0.7796,100.6042,Vavuniya
1/1/2020,25842,LK44,85,0.7789,0.7772,100.2073,Vavuniya
1/11/2020,25842,LK44,85,0.7689,0.7725,99.5588,Vavuniya
1/21/2020,25842,LK44,85,0.7556,0.7662,98.7019,Vavuniya
2/1/2020,25842,LK44,85,0.7396,0.7585,97.6619,Vavuniya
2/11/2020,25842,LK44,85,0.7235,0.7504,96.6396,Vavuniya
2/21/2020,25842,LK44,85,0.7087,0.7428,95.7018,Vavuniya
3/1/2020,25842,LK44,85,0.6958,0.7354,94.9543,Vavuniya
3/11/2020,25842,LK44,85,0.6855,0.7281,94.5203,Vavuniya
3/21/2020,25842,LK44,85,0.6794,0.7219,94.5024,Vavuniya
4/1/2020,25842,LK44,85,0.6783,0.7173,94.9222,Vavuniya
4/11/2020,25842,LK44,85,0.6819,0.7145,95.7298,Vavuniya
4/21/2020,25842,LK44,85,0.689,0.7127,96.8879,Vavuniya
5/1/2020,25842,LK44,85,0.6985,0.7113,98.3154,Vavuniya
5/11/2020,25842,LK44,85,0.7085,0.7095,99.8718,Vavuniya
5/21/2020,25842,LK44,85,0.7182,0.7068,101.5058,Vavuniya
6/1/2020,25842,LK44,85,0.7264,0.7032,103.0745,Vavuniya
6/11/2020,25842,LK44,85,0.7327,0.6992,104.4737,Vavuniya
6/21/2020,25842,LK44,85,0.7375,0.695,105.7019,Vavuniya
7/1/2020,25842,LK44,85,0.7397,0.6907,106.6125,Vavuniya
7/11/2020,25842,LK44,85,0.7384,0.6883,106.7909,Vavuniya
7/21/2020,25842,LK44,85,0.7333,0.6871,106.2686,Vavuniya
8/1/2020,25842,LK44,85,0.7259,0.6873,105.2346,Vavuniya
8/11/2020,25842,LK44,85,0.7182,0.689,103.9643,Vavuniya
8/21/2020,25842,LK44,85,0.7109,0.6921,102.532,Vavuniya
9/1/2020,25842,LK44,85,0.7045,0.6969,101.0183,Vavuniya
9/11/2020,25842,LK44,85,0.6998,0.7032,99.5417,Vavuniya
9/21/2020,25842,LK44,85,0.6976,0.7116,98.1624,Vavuniya
10/1/2020,25842,LK44,85,0.6989,0.722,97.0075,Vavuniya
10/11/2020,25842,LK44,85,0.7043,0.7336,96.256,Vavuniya
10/21/2020,25842,LK44,85,0.7142,0.7459,96.0243,Vavuniya
11/1/2020,25842,LK44,85,0.7274,0.757,96.3367,Vavuniya
11/11/2020,25842,LK44,85,0.7411,0.7657,96.9803,Vavuniya
11/21/2020,25842,LK44,85,0.7537,0.7723,97.7388,Vavuniya
12/1/2020,25842,LK44,85,0.7644,0.7767,98.5063,Vavuniya
12/11/2020,25842,LK44,85,0.7729,0.7792,99.2394,Vavuniya
12/21/2020,25842,LK44,85,0.7787,0.7796,99.8882,Vavuniya
1/1/2021,25842,LK44,85,0.7795,0.7772,100.2832,Vavuniya
1/11/2021,25842,LK44,85,0.7754,0.7725,100.353,Vavuniya
1/21/2021,25842,LK44,85,0.7673,0.7662,100.1295,Vavuniya
2/1/2021,25842,LK44,85,0.7564,0.7585,99.7342,Vavuniya
2/11/2021,25842,LK44,85,0.7447,0.7504,99.2908,Vavuniya
2/21/2021,25842,LK44,85,0.7344,0.7428,98.9432,Vavuniya
3/1/2021,25842,LK44,85,0.725,0.7354,98.675,Vavuniya
3/11/2021,25842,LK44,85,0.7163,0.7281,98.4822,Vavuniya
3/21/2021,25842,LK44,85,0.7108,0.7219,98.5689,Vavuniya
4/1/2021,25842,LK44,85,0.7099,0.7173,99.0335,Vavuniya
4/11/2021,25842,LK44,85,0.7133,0.7145,99.8444,Vavuniya
4/21/2021,25842,LK44,85,0.7195,0.7127,100.8877,Vavuniya
5/1/2021,25842,LK44,85,0.7256,0.7113,101.876,Vavuniya
5/11/2021,25842,LK44,85,0.729,0.7095,102.573,Vavuniya
5/21/2021,25842,LK44,85,0.7295,0.7068,102.999,Vavuniya
6/1/2021,25842,LK44,85,0.7279,0.7032,103.2769,Vavuniya
6/11/2021,25842,LK44,85,0.7257,0.6992,103.5392,Vavuniya
6/21/2021,25842,LK44,85,0.7237,0.695,103.8438,Vavuniya
7/1/2021,25842,LK44,85,0.722,0.6907,104.2237,Vavuniya
7/11/2021,25842,LK44,85,0.72,0.6883,104.2995,Vavuniya
7/21/2021,25842,LK44,85,0.7174,0.6871,104.1146,Vavuniya
8/1/2021,25842,LK44,85,0.7153,0.6873,103.7952,Vavuniya
8/11/2021,25842,LK44,85,0.7146,0.689,103.4707,Vavuniya
8/21/2021,25842,LK44,85,0.7158,0.6921,103.1859,Vavuniya
9/1/2021,25842,LK44,85,0.7181,0.6969,102.8414,Vavuniya
9/11/2021,25842,LK44,85,0.7221,0.7032,102.503,Vavuniya
9/21/2021,25842,LK44,85,0.7288,0.7116,102.254,Vavuniya
10/1/2021,25842,LK44,85,0.7376,0.722,102.0222,Vavuniya
10/11/2021,25842,LK44,85,0.7471,0.7336,101.7149,Vavuniya
10/21/2021,25842,LK44,85,0.7567,0.7459,101.3654,Vavuniya
11/1/2021,25842,LK44,85,0.7653,0.757,101.0347,Vavuniya
11/11/2021,25842,LK44,85,0.7722,0.7657,100.7993,Vavuniya
11/21/2021,25842,LK44,85,0.7779,0.7723,100.68,Vavuniya
12/1/2021,25842,LK44,85,0.782,0.7767,100.6349,Vavuniya
12/11/2021,25842,LK44,85,0.7841,0.7792,100.5936,Vavuniya
12/21/2021,25842,LK44,85,0.7839,0.7796,100.5108,Vavuniya
1/1/2022,25842,LK44,85,0.7802,0.7772,100.3566,Vavuniya
1/11/2022,25842,LK44,85,0.7734,0.7725,100.109,Vavuniya
1/21/2022,25842,LK44,85,0.7647,0.7662,99.8103,Vavuniya
2/1/2022,25842,LK44,85,0.7548,0.7585,99.5415,Vavuniya
2/11/2022,25842,LK44,85,0.7455,0.7504,99.3847,Vavuniya
2/21/2022,25842,LK44,85,0.7378,0.7428,99.3705,Vavuniya
3/1/2022,25842,LK44,85,0.7315,0.7354,99.5023,Vavuniya
3/11/2022,25842,LK44,85,0.7264,0.7281,99.7816,Vavuniya
3/21/2022,25842,LK44,85,0.7236,0.7219,100.2179,Vavuniya
4/1/2022,25842,LK44,85,0.7232,0.7173,100.7644,Vavuniya
4/11/2022,25842,LK44,85,0.7247,0.7145,101.3317,Vavuniya
4/21/2022,25842,LK44,85,0.7262,0.7127,101.7681,Vavuniya
5/1/2022,25842,LK44,85,0.7265,0.7113,101.9988,Vavuniya
5/11/2022,25842,LK44,85,0.7251,0.7095,102.0653,Vavuniya
5/21/2022,25842,LK44,85,0.7227,0.7068,102.1081,Vavuniya
6/1/2022,25842,LK44,85,0.7202,0.7032,102.2585,Vavuniya
6/11/2022,25842,LK44,85,0.7178,0.6992,102.4806,Vavuniya
6/21/2022,25842,LK44,85,0.7143,0.695,102.5896,Vavuniya
7/1/2022,25842,LK44,85,0.7104,0.6907,102.652,Vavuniya
7/11/2022,25842,LK44,85,0.7075,0.6883,102.6117,Vavuniya
7/21/2022,25842,LK44,85,0.707,0.6871,102.6992,Vavuniya
8/1/2022,25842,LK44,85,0.7086,0.6873,102.8896,Vavuniya
8/11/2022,25842,LK44,85,0.7112,0.689,103.0163,Vavuniya
8/21/2022,25842,LK44,85,0.7153,0.6921,103.1211,Vavuniya
9/1/2022,25842,LK44,85,0.7198,0.6969,103.0632,Vavuniya
9/11/2022,25842,LK44,85,0.7249,0.7032,102.8813,Vavuniya
9/21/2022,25842,LK44,85,0.7319,0.7116,102.6665,Vavuniya
10/1/2022,25842,LK44,85,0.7411,0.722,102.4797,Vavuniya
10/11/2022,25842,LK44,85,0.7513,0.7336,102.2552,Vavuniya
10/21/2022,25842,LK44,85,0.7608,0.7459,101.8708,Vavuniya
11/1/2022,25842,LK44,85,0.7689,0.757,101.4798,Vavuniya
11/11/2022,25842,LK44,85,0.7756,0.7657,101.2178,Vavuniya
11/21/2022,25842,LK44,85,0.7809,0.7723,101.046,Vavuniya
12/1/2022,25842,LK44,85,0.7843,0.7767,100.9095,Vavuniya
12/11/2022,25842,LK44,85,0.7856,0.7792,100.773,Vavuniya
12/21/2022,25842,LK44,85,0.7842,0.7796,100.5445,Vavuniya
1/1/2023,25842,LK44,85,0.7778,0.7772,100.0777,Vavuniya
1/11/2023,25842,LK44,85,0.7685,0.7725,99.5169,Vavuniya
1/21/2023,25842,LK44,85,0.7584,0.7662,99.0354,Vavuniya
2/1/2023,25842,LK44,85,0.7475,0.7585,98.6452,Vavuniya
2/11/2023,25842,LK44,85,0.7371,0.7504,98.3455,Vavuniya
2/21/2023,25842,LK44,85,0.7284,0.7428,98.1836,Vavuniya
3/1/2023,25842,LK44,85,0.7209,0.7354,98.1489,Vavuniya
3/11/2023,25842,LK44,85,0.7151,0.7281,98.3253,Vavuniya
3/21/2023,25842,LK44,85,0.7123,0.7219,98.7606,Vavuniya
4/1/2023,25842,LK44,85,0.7125,0.7173,99.3731,Vavuniya
4/11/2023,25842,LK44,85,0.7152,0.7145,100.0889,Vavuniya
4/21/2023,25842,LK44,85,0.7201,0.7127,100.9592,Vavuniya
5/1/2023,25842,LK44,85,0.7262,0.7113,101.9557,Vavuniya
5/11/2023,25842,LK44,85,0.7326,0.7095,103.0474,Vavuniya
5/21/2023,25842,LK44,85,0.7381,0.7068,104.146,Vavuniya
6/1/2023,25842,LK44,85,0.7413,0.7032,105.0613,Vavuniya
6/11/2023,25842,LK44,85,0.7418,0.6992,105.6879,Vavuniya
6/21/2023,25842,LK44,85,0.7397,0.695,105.9994,Vavuniya
7/1/2023,25842,LK44,85,0.7347,0.6907,105.9415,Vavuniya
7/11/2023,25842,LK44,85,0.727,0.6883,105.2547,Vavuniya
7/21/2023,25842,LK44,85,0.7174,0.6871,104.1047,Vavuniya
8/1/2023,25842,LK44,85,0.7082,0.6873,102.84,Vavuniya
8/11/2023,25842,LK44,85,0.7019,0.689,101.7543,Vavuniya
8/21/2023,25842,LK44,85,0.6992,0.6921,100.9519,Vavuniya
9/1/2023,25842,LK44,85,0.7006,0.6969,100.5021,Vavuniya
9/11/2023,25842,LK44,85,0.7052,0.7032,100.2685,Vavuniya
9/21/2023,25842,LK44,85,0.7131,0.7116,100.2003,Vavuniya
10/1/2023,25842,LK44,85,0.7235,0.722,100.2007,Vavuniya
10/11/2023,25842,LK44,85,0.7351,0.7336,100.1876,Vavuniya
10/21/2023,25842,LK44,85,0.747,0.7459,100.1393,Vavuniya
11/1/2023,25842,LK44,85,0.7578,0.757,100.0987,Vavuniya
11/11/2023,25842,LK44,85,0.7671,0.7657,100.1785,Vavuniya
11/21/2023,25842,LK44,85,0.7749,0.7723,100.3166,Vavuniya
12/1/2023,25842,LK44,85,0.7799,0.7767,100.3787,Vavuniya
12/11/2023,25842,LK44,85,0.7816,0.7792,100.2923,Vavuniya
12/21/2023,25842,LK44,85,0.78,0.7796,100.0492,Vavuniya
1/1/2024,25842,LK44,85,0.7742,0.7772,99.6347,Vavuniya
1/11/2024,25842,LK44,85,0.7653,0.7725,99.1198,Vavuniya
1/21/2024,25842,LK44,85,0.754,0.7662,98.5074,Vavuniya
2/1/2024,25842,LK44,85,0.74,0.7585,97.7127,Vavuniya
2/11/2024,25842,LK44,85,0.7254,0.7504,96.883,Vavuniya
2/21/2024,25842,LK44,85,0.7125,0.7428,96.1817,Vavuniya
3/1/2024,25842,LK44,85,0.702,0.7354,95.7439,Vavuniya
3/11/2024,25842,LK44,85,0.6945,0.7281,95.6816,Vavuniya
3/21/2024,25842,LK44,85,0.6914,0.7219,96.0482,Vavuniya
4/1/2024,25842,LK44,85,0.6927,0.7173,96.7986,Vavuniya
4/11/2024,25842,LK44,85,0.6978,0.7145,97.8099,Vavuniya
4/21/2024,25842,LK44,85,0.7052,0.7127,99.0133,Vavuniya
5/1/2024,25842,LK44,85,0.7142,0.7113,100.3879,Vavuniya
5/11/2024,25842,LK44,85,0.724,0.7095,101.9103,Vavuniya
5/21/2024,25842,LK44,85,0.7326,0.7068,103.4197,Vavuniya
6/1/2024,25842,LK44,85,0.7381,0.7032,104.6347,Vavuniya
6/11/2024,25842,LK44,85,0.7396,0.6992,105.3977,Vavuniya
6/21/2024,25842,LK44,85,0.7383,0.695,105.8023,Vavuniya
7/1/2024,25842,LK44,85,0.7349,0.6907,105.9642,Vavuniya
7/11/2024,25842,LK44,85,0.731,0.6883,105.7927,Vavuniya
7/21/2024,25842,LK44,85,0.7276,0.6871,105.4966,Vavuniya
8/1/2024,25842,LK44,85,0.7261,0.6873,105.2596,Vavuniya
8/11/2024,25842,LK44,85,0.7254,0.689,104.9334,Vavuniya
8/21/2024,25842,LK44,85,0.7238,0.6921,104.2599,Vavuniya
9/1/2024,25842,LK44,85,0.7222,0.6969,103.3905,Vavuniya
9/11/2024,25842,LK44,85,0.7225,0.7032,102.5603,Vavuniya
9/21/2024,25842,LK44,85,0.726,0.7116,101.8838,Vavuniya
10/1/2024,25842,LK44,85,0.7326,0.722,101.3784,Vavuniya
10/11/2024,25842,LK44,85,0.741,0.7336,100.9419,Vavuniya
10/21/2024,25842,LK44,85,0.7512,0.7459,100.6679,Vavuniya
11/1/2024,25842,LK44,85,0.7616,0.757,100.576,Vavuniya
11/11/2024,25842,LK44,85,0.7707,0.7657,100.6186,Vavuniya
11/21/2024,25842,LK44,85,0.778,0.7723,100.6923,Vavuniya
12/1/2024,25842,LK44,85,0.7826,0.7767,100.7036,Vavuniya
12/11/2024,25842,LK44,85,0.7842,0.7792,100.6022,Vavuniya
12/21/2024,25842,LK44,85,0.7819,0.7796,100.2744,Vavuniya
1/1/2025,25842,LK44,85,0.775,0.7772,99.7398,Vavuniya
1/11/2025,25842,LK44,85,0.7665,0.7725,99.266,Vavuniya
1/21/2025,25842,LK44,85,0.7578,0.7662,98.9619,Vavuniya
2/1/2025,25842,LK44,85,0.7494,0.7585,98.8701,Vavuniya
2/11/2025,25842,LK44,85,0.742,0.7504,98.9486,Vavuniya
2/21/2025,25842,LK44,85,0.736,0.7428,99.1406,Vavuniya
